-3.487762893095729844e+00 -2.513106146652458683e+00 -3.987121986967661513e+00 -4.486711646771242457e+00 -3.509314120757494049e+00 -2.990882593707601345e+00 -2.991211777002908079e+00 -2.997465276484210683e+00 -3.495145200472280500e+00 -3.493264592821525127e+00 -2.994669841345066530e+00 -3.000950482476670178e+00 -2.502133912323357023e+00 -2.991449726066948145e+00 -3.006806090666606313e+00 -2.998373508170433688e+00 -3.490261517271714631e+00 -2.994466175665868146e+00 -2.995661189516132694e+00 -3.491279369244460806e+00 -2.501676614852561098e+00 -2.496688226417774992e+00 -3.515197140754168892e+00 -2.980089059041310939e+00 -2.491789747710467573e+00 -3.011569853971704180e+00 -2.985018916144003942e+00 -2.505950980668230077e+00 -3.489550544029972556e+00 -2.979701864079175699e+00 -3.005480274144262332e+00 -3.499984165616098153e+00 -2.493949379331084071e+00 -2.504893695709571766e+00 -1.990663018549446051e+00 -9.906294910870925285e-01 -1.505740574656448061e+00 -5.000122249243066364e-01 5.288918064779233319e-01 -4.442941219914611217e-01 9.958599400636511945e-01 -9.528737587168005785e-01 -4.239496240061175758e-01 -3.251085724606060934e-01 -1.004654957258329206e+00 -1.987479974395807147e+00 -2.717999154066106815e+00 -3.458006911838790387e+00 -2.008826598177987588e+00 -2.770273519610555457e+00 -2.785033164695192465e+00 -2.493620886612768484e+00 -3.492554810518568864e+00 -2.483242387035278220e+00 -3.522250732855586097e+00 -3.512912162135839012e+00 -2.506981857717616169e+00 -2.503901979776952835e+00 -3.503505358496411315e+00 -2.500581796968720738e+00 -2.487185085030773735e+00 -2.508343345155260806e+00 4.998245313794194011e-01 -1.099364812291270255e-02 1.000213315115754398e+00 5.027634375705614111e-01 1.687063987296957279e+00 6.671135973026816046e-01 4.958173173522149035e-01 -8.356347378786215252e-01 -1.522371089185737159e+00 -1.645179095155461013e+00 -1.891473211768113227e+00 -3.055999064739878257e+00 -3.114948699071529603e+00 -4.190144693922929875e+00 -3.740469170155658052e+00 -3.510764591162886639e+00 -3.275269860177669745e+00 -3.506643046891770421e+00 -3.489683298556841784e+00 -2.502602256211273968e+00 -3.513822891884823996e+00 -3.516937606635070157e+00 -2.502921150222944036e+00 -3.013783211943655171e+00 -2.503594547833801531e+00 -3.497617588307389447e+00 -2.998783365569223758e+00 -1.482213550177803318e+00 1.494132487465727355e+00 -7.160870537592511909e-02 1.034373874158656115e+00 1.404859204712350262e+00 1.571592295944388651e+00 2.238728061255179647e-01 1.962197587783435782e-01 -1.900213616349553325e+00 -2.146306246068936829e+00 -9.123846555717326501e-01 -1.926826574136042636e+00 -4.071972086289926906e+00 -4.544417782379037263e+00 -4.820992609524167527e+00 -5.500425333733312883e+00 -5.064877004324765508e+00 -5.394950679708387042e+00 -3.869973300493031676e+00 -3.482124797852844900e+00 -3.498821590995029318e+00 -3.507426979765825514e+00 -2.988829166975031981e+00 -3.512366043262085569e+00 -2.500341888823837788e+00 -3.503886142870204612e+00 -1.994084394243069935e+00 -1.018750470083311432e+00 5.038687827988701518e-01 -1.326952031894110817e-01 3.462754357191504262e-01 -3.324287089613636725e-02 -9.105917921212328681e-01 -1.948941774835121876e+00 -5.950932872731157230e-01 -1.947987433452296635e+00 -2.003838180655276524e+00 -1.098021988099601165e+00 -3.067192402241674110e+00 -1.932933342534993493e+00 -1.390074619738654205e+00 -1.592362102804196544e+00 -1.069906943957161127e+00 -3.401079793606267110e+00 -2.352715963175891378e+00 -3.680813771899475118e+00 -3.357642510652602219e+00 -3.352646603888653765e+00 -3.504026823649748490e+00 -3.479780166790014562e+00 -4.503447542439653617e+00 -3.501398629949955765e+00 -2.993126149542364445e+00 -3.510875744650917785e+00 -2.503612826081943243e+00 -1.044007885049135220e+00 -3.916728474788711001e-01 -1.439982884464908519e+00 -1.373994337943417632e+00 -2.206744873703618381e+00 -1.412307740847845938e+00 -1.316036821973858073e+00 -1.473417904126666178e+00 -9.354283538549320598e-01 -1.358502729757710803e+00 -2.064255086580998544e+00 -3.256063456692873448e+00 -2.450630846202443536e+00 -2.481180334718811498e+00 -2.782035256474084672e+00 -2.413494875053841859e+00 -2.617549371651598289e+00 -2.133068326428146477e+00 -2.546588866537077500e+00 -3.227097088787766133e+00 -2.698119817779262686e+00 -2.198537469527261479e+00 -2.991149460664922266e+00 -2.492696993332319089e+00 -3.516703613029353193e+00 -2.989555923814503302e+00 -1.997892668573159280e+00 -1.097661845346015408e+00 -8.228456955668778106e-01 -8.160838283764649814e-01 -2.195190775037697328e+00 -9.945646860689825175e-01 -7.205185602554735613e-01 -1.083097602799611314e+00 1.138713470307168157e-01 6.006422293841717774e-01 1.613654106169287950e+00 3.063349630399933687e+00 2.022865878574596987e+00 -4.872929534837625032e-01 -1.808602855636000761e+00 -2.893103071293183337e+00 -2.670701610213364940e+00 -4.321069598298912240e+00 -3.492629805369296125e+00 -2.582657049724875531e+00 -1.791349372833647813e+00 -1.468951777074808396e+00 -2.311719832773747374e+00 -1.927929991544754085e+00 -3.501851998774895058e+00 -2.998543744389319698e+00 -2.988738194595128128e+00 -2.499695770631927605e+00 -5.107603194404772839e-01 -3.055085539034361197e-01 -3.476771565350222915e-02 -1.092704997417813795e+00 -1.243847253112076778e+00 -1.698386786970520257e+00 1.726657581417925247e-01 -1.628869323703528105e+00 1.790130581633079476e+00 4.208711496215741477e+00 3.017648116302674932e+00 2.722598503812752924e+00 1.530629663953301467e+00 3.961794269156977411e-01 -1.715778222310889722e-01 -2.549137537872775638e+00 -3.919278240357651377e+00 -4.882680265131022601e+00 -4.697265080463909115e+00 -3.226037827859843610e+00 -4.673519631636819049e+00 -1.674688228674240165e+00 -2.100847384165222653e+00 -2.246511136817254339e+00 -2.540150454251419276e+00 -2.978758947496352505e+00 -2.496419212294028078e+00 -1.009641863488239810e+00 -5.036768129020474660e-02 1.071655118034436693e+00 -3.650636457013184399e-01 -2.180037128449737516e+00 -2.284740407005736884e+00 -1.852084841152043859e+00 -3.976064800518477327e-01 8.416097405530993392e-01 2.618006349508025910e+00 2.005558607801651405e+00 -1.407483972075644241e+00 -1.501055822362035608e+00 -9.135321181495351661e-01 -9.070014221138542609e-01 5.763116748896409680e-01 5.281520782941170333e-01 -1.923646740201205407e+00 -3.951600820117603163e+00 -5.077326483860204576e+00 -4.966098991844404509e+00 -3.959443108324923521e+00 -2.924129963892755590e+00 -2.842842315499208183e+00 -1.260023311159262471e+00 -2.463293931477807064e+00 -2.493078796136231290e+00 -1.990288984003519168e+00 8.074646818995390163e-03 1.726797661706709341e-01 -3.289384026827728569e-01 -8.695448522499354960e-01 -2.705792146159410549e+00 -2.927277740566867514e+00 -1.525342311160625242e+00 1.242811001597324161e+00 2.595383424030215824e+00 3.684908200888349361e-01 -1.536709824130996438e+00 -1.823823924961641474e+00 -2.495204012092881563e+00 -3.945037658219016086e-01 1.129120070921413976e+00 1.027366454192740308e+00 8.170561825849201876e-01 -2.166819621931606044e+00 -1.698198539910483529e+00 -4.399657108134022110e+00 -4.679955874460810072e+00 -4.189041277097250493e+00 -3.253694781646428780e+00 -2.597063599060139616e+00 -2.112076268488691344e+00 -2.999605542503929634e+00 -3.013253423765339001e+00 -1.490959381316035781e+00 5.787127337576907227e-01 -5.243350195915041922e-01 1.018006585762717631e+00 -2.410477015553098123e+00 -2.360996126049403898e+00 -3.574619105424161170e+00 -8.714296561621737158e-01 7.978006544536627720e-01 1.543575648843905412e+00 1.157011838136706716e-01 -1.161037858806445833e+00 -2.456069219582408980e+00 -3.777835558162417340e-01 9.791637856840271215e-02 2.191348520225161689e+00 3.213180108766954035e+00 1.590525711293429234e+00 7.666456783334579805e-02 -1.132801160779771443e+00 -3.638317131454292586e+00 -5.113348640689125979e+00 -2.833555225534803323e+00 -1.948357523665083413e+00 -3.422516359685983112e+00 -1.549564836450360028e+00 -1.999033676512351976e+00 -2.998048764133558919e+00 -2.005758553592641213e+00 5.094996383088403746e-01 1.041100357532986465e+00 4.900423935272435472e-01 -2.517837979814187221e+00 -3.946788099690312190e+00 -1.558147736137156070e+00 -1.647466163981213594e+00 8.972504589068833747e-01 1.239032072506782711e+00 5.120636003020117011e-01 3.706495170940891093e-01 3.265807058128132878e-01 -3.509487360488357521e-01 5.379279235100784540e-01 1.352414960964023471e+00 2.586759028767288360e+00 1.761542275069301500e+00 1.000582870662568791e+00 -1.210269590000200735e+00 -4.121442210737925826e+00 -5.858367094649205242e+00 -3.753405392163933207e+00 -2.440494402563208709e+00 -1.967108301608015086e+00 -1.471839008851681951e+00 -3.026206286243899424e+00 -1.511768367645340394e+00 -2.994233627929621555e+00 -5.022202167494849157e-01 4.937795601625936115e-01 -1.049678216071609604e+00 -2.629520352001352368e+00 -5.493860884331764893e+00 -4.085323601217107026e+00 3.443120890523621025e-01 8.429687042504648842e-01 2.110694384324128592e+00 8.586314303080861965e-01 1.187260049521039473e+00 1.526358096040623558e+00 2.477159005977415784e+00 1.341012779829600987e+00 1.860579168013447360e+00 3.527044253415690722e+00 1.190243047050306036e+00 3.447137939643716287e-01 -2.382425184692237519e+00 -5.053694684971432594e+00 -5.250316732614503046e+00 -3.245076223858042397e+00 -2.670736636204851244e+00 -1.382574132658129562e+00 -1.091219661272223029e-01 -1.490907592775272406e+00 -1.998260856466599122e+00 -2.996256695715842078e+00 -3.011702933150161687e+00 -1.508268016855662808e-03 -1.194367400621283437e+00 -3.448588805827601522e+00 -4.438032457979217860e+00 -3.061393745883221218e+00 -1.576659833616867123e+00 3.193933106894758511e-01 2.954300231294688217e+00 1.590165815423138396e+00 1.126349557436596482e+00 2.603037115240284916e+00 7.138710242725221367e-01 1.793696884441267292e+00 2.884745150687273885e+00 2.933075653764491975e+00 6.952002560509596973e-01 -2.052140432316443164e+00 -8.490924497247812619e-01 -5.473173013311354751e+00 -4.036896343979500479e+00 -4.550506911800841436e+00 -3.340239554535933131e+00 -1.451066455467210137e+00 5.841319876657709020e-01 -7.693219399250539325e-02 -1.003273085618682892e+00 -2.490095402871750352e+00 -2.981628452968575260e+00 -4.879946653447422289e-01 -1.012184673206595331e+00 -3.450941162993943490e+00 -4.260770598056868863e+00 -4.625103179400320563e+00 -2.516037751975054970e+00 -1.189890762099692134e+00 1.709589446147273151e+00 1.724434564855777730e+00 2.068408223116279032e+00 1.263966908130011335e+00 1.758410784889420375e+00 2.013767865987926786e+00 2.074529815955501899e+00 6.552578838336200473e-01 1.950074868576609499e-01 -8.034793181870784062e-01 -3.419178069338712600e+00 -5.260290811498038899e+00 -5.065799673454438157e+00 -2.994815428384287159e+00 -2.478313563312435797e+00 -2.203851493527835714e+00 1.499305772030375405e-01 5.925292090836542513e-01 -3.000949538951257267e+00 -3.019075818242307641e+00 -3.490271467624335600e+00 -4.861203201961525888e-01 -1.011829857219556317e+00 -3.397620758307311029e+00 -3.138977565011989768e+00 -5.799904316777657165e+00 -3.650759558987363818e+00 -1.584650298601047558e+00 -1.645122110777062385e+00 -2.950333754902183525e-01 -5.952251711876057616e-01 -4.078108634326667037e-01 -6.458061597372104501e-01 -7.325573635126495509e-01 -2.751431888411662308e-01 -6.112010685077921002e-01 3.093173354770020755e-01 -1.011039987798709294e+00 -3.196598275357509067e+00 -5.520394694364248345e+00 -4.033871562869942196e+00 -3.713817330533023764e+00 -4.085641261520530421e+00 -2.185287284776227246e+00 7.750973571376760241e-01 1.596353953001028891e+00 -1.487877970199593669e+00 -3.498033914439782510e+00 -3.499015706213620902e+00 -2.998674036541813415e+00 6.113942236061124108e-02 -1.972338110760435193e+00 -3.614052808915840576e+00 -4.408128875819826042e+00 -4.048892154980428870e+00 -3.666477670279295165e+00 -1.568538510063222757e+00 -1.567719368933145008e+00 -1.845321230694789705e+00 -2.505242876687305831e+00 -1.074025462781910800e+00 -4.383224935121608490e-01 -9.337053011648717149e-01 1.288347889218188769e+00 7.630879374812625793e-01 -3.051896183946367636e-01 -3.914904355852231177e+00 -5.097683563995706102e+00 -4.408862863397471799e+00 -3.966716763790316236e+00 -3.862457059655160840e+00 -2.624029281895325916e+00 -1.506788603426219009e-01 6.049609141164431492e-01 -2.502778715224201367e+00 -2.986787855417722959e+00 -3.501232975149118687e+00 -3.014603777099107429e+00 7.450270024126304236e-02 -1.396604477760584828e+00 -3.020528296556413306e+00 -3.960757174727514762e+00 -4.676228765937632481e+00 -3.286006942522158081e+00 -4.408468184850987015e+00 -3.578958020424605646e+00 -2.883880751656878960e+00 -3.249295821085533387e+00 -2.730174326464640977e+00 -2.518445639555851656e+00 -6.820965975394819303e-01 9.762876091371456289e-01 2.081883323549856613e+00 -9.917786279099257696e-01 -2.947123897366293210e+00 -4.877188473544145531e+00 -3.785524070850458500e+00 -3.560163678231293538e+00 -3.399568885576527144e+00 -2.968135385872043841e+00 1.219230157291966155e-01 1.081690074692152947e+00 -3.502566578314212364e+00 -3.017530383181288745e+00 -3.007776492338968488e+00 -2.079166863550637512e+00 -1.016458609097735444e+00 -2.016731951436963932e+00 -2.445341113158414181e+00 -3.250845551052542248e+00 -4.087633655986340209e+00 -5.921702413369469120e+00 -3.945010768303848891e+00 -3.395340822211005971e+00 -2.809400518828858218e+00 -2.784513939532382132e+00 -6.240954576869817139e-01 -2.218157971764957104e+00 -1.354639324347683083e+00 3.846936764885153348e+00 4.189447852598373601e+00 -1.276265764923219859e+00 -2.519172285401847677e+00 -4.050784645182873511e+00 -4.408612997596675243e+00 -3.518242830567998691e+00 -3.714882892775164702e+00 -1.655607587245524703e+00 7.035947080485214222e-01 -8.525833440941353869e-01 -2.941777864496277761e+00 -2.495389007588738384e+00 -3.006063672124475783e+00 -2.892285451526679374e+00 -2.397747424090619361e+00 -2.039139618916357755e+00 -2.103824291038509209e+00 -3.697629007216424846e+00 -4.783659056543966948e+00 -5.600166045632917644e+00 -5.753592547058292261e+00 -2.879481122175263863e+00 -2.934388938279419268e+00 -2.897174836750561422e+00 -4.033475101610868307e+00 -3.214872562717309812e+00 -1.561392818711785369e+00 2.260129116576121255e+00 8.588249404550823973e-01 1.951364248935995582e-01 -2.931538159087122786e+00 -3.808993009503993665e+00 -3.195606388078397586e+00 -3.266712343945708419e+00 -2.694478412165439707e+00 -8.609091287644274892e-01 2.923439391299593182e-01 -4.956511837512724838e-01 -2.978676952596754468e+00 -3.503320280903868156e+00 -2.501809931862841285e+00 -3.816050238468120526e+00 -3.409540898482233739e+00 -4.635920654533117968e+00 -4.040983704732788340e+00 -2.974868940732458444e+00 -5.620187705872031536e+00 -5.814551034281660868e+00 -4.400792441806715694e+00 -2.326449805096879153e+00 -3.698703116269176583e+00 -3.571329447623984521e+00 -4.621917508295499744e+00 -1.756908672485967715e+00 -1.286895340881454519e+00 3.855779201258367817e+00 1.711359434171191518e+00 -1.568654274706383633e-01 -2.717485505916395816e+00 -3.850118165625448174e+00 -4.293536282023978856e+00 -2.956680693275029803e+00 -1.564195316865272689e+00 -1.269669142646990601e+00 6.479283973500400418e-01 -1.504387562462227157e+00 -1.998206397200699813e+00 -3.999171613650006840e+00 -3.496521190734128037e+00 -2.988072133476942227e+00 -3.010506209539998146e+00 -3.314013752240676514e+00 -4.309284139443589012e+00 -4.114949620993875179e+00 -5.441841580572980952e+00 -6.543650690104218626e+00 -3.917363480437570988e+00 -3.112991283810027987e+00 -1.740711718254327689e+00 -3.431130876360985571e+00 -5.035351833251332287e+00 -1.812770049927158622e+00 8.170457705123613038e-03 1.702682746665686864e+00 1.996677066761650909e+00 1.657615025178791557e+00 -1.639048218019569569e+00 -3.369214228719123572e+00 -3.016403655834843711e+00 -3.041181095668442858e+00 -1.918341434486815933e+00 -1.286364309613347023e+00 -6.367516535587451898e-01 -2.986770650516629821e+00 -2.498526781202512481e+00 -2.512689091716376666e+00 -2.512812187311974643e+00 -4.497525884217225212e+00 -3.013914175139671414e+00 -4.644720433363708878e+00 -3.818698915720711184e+00 -4.315053658556254668e+00 -5.000910816117942304e+00 -5.289288077408559552e+00 -3.703058471953868391e+00 -4.197155983403036750e+00 -4.014412850668384714e+00 -3.570667642988807344e+00 -4.696834845890999866e+00 -6.927012929001202801e-01 9.179546580049240401e-01 2.094880103565874396e+00 2.667447546930449942e+00 1.055295918557687340e+00 -1.280984659431886108e+00 -2.667639358152408491e+00 -2.983035839342981888e+00 -3.117563606023591394e+00 -1.644765209941578377e+00 -5.608917754552822377e-02 -1.072619014629088374e+00 -3.009199005144183037e+00 -2.500624934783362896e+00 -3.984825691918524537e+00 -3.006494344920562334e+00 -2.991098169739334178e+00 -3.474280563622606177e+00 -2.992280588744586023e+00 -3.555096546562095394e+00 -4.574820191722148266e+00 -5.820799522621476818e+00 -5.532039447893152939e+00 -4.067521268251460320e+00 -4.456055577617084928e+00 -3.687985022556467207e+00 -3.775457857783275806e+00 -2.657889037465237969e+00 -5.776192351200606367e-01 8.458643369473138884e-01 2.523443825794356776e+00 2.007170203299977640e+00 6.485358399115721539e-01 -1.157938783428522633e+00 -2.796653436126712133e+00 -2.842044666214438742e+00 -2.251882655049019633e+00 -2.504328159863598469e+00 -5.008834555641914488e-01 -1.996692837021401878e+00 -3.497493197128190623e+00 -2.995276159756460554e+00 -3.499897376745360944e+00 -3.015052759795834536e+00 -2.490916683106902951e+00 -2.974537006815125562e+00 -3.008212620939371362e+00 -4.006237247531454493e+00 -4.428559698957938551e+00 -3.713073321277539307e+00 -3.745597944411753755e+00 -3.035097330182933817e+00 -3.112372779401479939e+00 -2.261551676773887021e+00 -2.095184881944655686e+00 -2.177543920302096758e+00 1.418666178649420351e-01 1.575228459888655674e+00 2.476239248528065318e+00 2.327009402200780563e+00 1.306173929168328973e+00 -7.911785344255339858e-01 -2.196678378873290871e+00 -3.593519822014413112e+00 -2.220066889182237269e+00 -2.007656779446608031e+00 -4.972503762122866267e-01 -2.994374991514963558e+00 -2.997588539228796201e+00 -3.496561330180837146e+00 -2.496667744353765706e+00 -3.490601352264752322e+00 -2.499508908840256005e+00 -2.978125507676275596e+00 -3.015673372915797845e+00 -3.671970363217812672e+00 -1.761127110921793637e+00 -2.399419439040369806e+00 -2.732114313813361672e+00 -1.440645344540299799e+00 -3.840059797476786940e+00 -4.604539017392690781e+00 -3.842601590379911780e+00 -8.846198886376548387e-01 -7.093064665440118599e-02 8.491117778018875129e-01 1.641006755931351258e+00 2.090662614182067003e+00 -4.465626714732973124e-02 -1.464944962546045781e+00 -1.618042458686727469e+00 -3.413877091940267672e+00 -1.387654491077073393e+00 -1.007811548236547061e+00 -1.494372171301545205e+00 -3.004792463602825592e+00 -3.502588185182954117e+00 -4.006916690207280141e+00 -3.021576023961955126e+00 -3.016777409094453244e+00 -3.488733632189404688e+00 -1.985015338273829144e+00 -2.514012021178997358e+00 -2.603360602762200049e+00 -2.046311283940294601e+00 -5.446304094783460670e-01 -5.254493177112045110e-01 -1.340757327307290359e+00 -1.666635768403623485e+00 -2.871149514596076369e+00 -3.806032889472743541e+00 -1.905767113935594059e+00 2.303062062597890369e-01 4.725901995106635001e-01 8.508891149892248151e-01 5.848310209365876755e-01 -4.949175462969556127e-01 -5.227270223243104530e-01 -1.517153500802816968e+00 -1.520293709584383146e+00 -4.974388083705160724e-01 -2.006661394545844690e+00 -2.976681249814603802e+00 -3.009215192191822208e+00 -3.493169179620694287e+00 -2.996151568770737406e+00 -2.505402715581413808e+00 -2.982831136285678753e+00 -2.996304099726553094e+00 -2.992021482276174815e+00 -3.498358404261149524e+00 -2.502399422046002186e+00 -1.926371664422055652e+00 3.607234334985439661e-01 -2.230519230985765766e-01 6.404923899427354961e-01 2.054482457292581721e+00 1.972690333532174378e+00 9.202342792052216058e-01 2.110609068410898015e-01 1.040268189333834137e+00 2.159979480694472986e+00 1.863253782062513686e+00 4.999270769972715689e-01 5.056942502693351216e-01 2.007126105563851404e+00 -4.834743647195842708e-01 -2.488232657658092428e+00 -2.019146553155022339e+00 -2.988198087732397035e+00 -4.011298309121471561e+00 -4.004840571047065367e+00 -3.010763138659620086e+00 -2.514689453156258914e+00
